logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,status,neg_log10_FDR,symbol
1.52304914342514,-1.18450101264795,2.16889944002592,0.065776261537279,0.191906454765799,-4.06238617867697,100130207,NS,0.716910417541631,LOC100130207
2.23964164049978,-1.45603947651023,2.43761150170113,0.0442475236025029,0.156731353990709,-3.68722853517456,100130231,NS,0.804844114552228,LINC00861
2.69170141529846,-0.139507739647895,5.07601870308194,0.00133311386275774,0.0294402454117146,-0.533640260985193,100130275,Up,1.53105857407268,TFAP2A-AS1
0.962669415346194,1.86365656827362,2.55411522844922,0.0370947268593029,0.142127743083271,-3.86528911248993,100130283,NS,0.84732114028534,LOC100130283
-0.569585615936886,2.13591958387767,-1.5817605590702,0.156665730021477,0.316882456167767,-5.2213405299072,100130311,NS,0.499101804357949,C17orf107
-0.273221224901857,-0.541938952109083,-0.234928640573654,0.820858875824958,0.897119775670694,-5.96332093051765,100130331,NS,0.0471495698430837,LOC100130331
2.58753236753573,1.83753565191662,3.88874511580188,0.00575700179250093,0.0574593273310805,-2.01700521895134,100130345,NS,1.24063946254369,CDHR18P
-0.206665974999207,0.744142741007314,-0.452081358545217,0.664558153129098,0.790104091262391,-6.08785387431218,100130357,NS,0.102315689364091,LOC100130357
3.15047240446932,-2.65682374771546,3.95417907318427,0.00523361262348724,0.0544380272077213,-1.81832080459149,100130361,NS,1.26409762168187,CXorf49
-0.713029245139609,-1.90263624303106,-0.596162491562025,0.569474499493745,0.717167634653468,-5.62242331624479,100130370,NS,0.144379318117901,LINC03048
3.4066824176579,-2.52903572335946,2.91971095623208,0.0218576644432225,0.1091998152514,-3.01218970435113,100130373,NS,0.961778096387375,EPB41L1-AS1
1.5176751776865,-0.696110547583655,1.88354630764271,0.100805937710178,0.243191626494067,-4.49406043014741,100130418,NS,0.614051382647768,CECR7
1.36427541045692,0.687841780273414,2.68469981396477,0.0306054399669837,0.128930511999264,-3.53968870655835,100130449,NS,0.889644292694614,GPC1-AS1
0.95533332693961,-1.07787512759524,0.959294080589106,0.368757140075275,0.541877900627448,-5.4918259473735,100130451,NS,0.26609856043116,SPAG16-DT
0.0476778166678098,2.78464383615283,0.0758754518523618,0.941600283010095,0.966698183252077,-6.53971522913351,100130476,NS,0.0147090975903532,WAKMAR2
1.95185154984556,4.14861995214216,4.523264340577,0.00258810955940525,0.0390752913129579,-1.42232591398561,100130522,Up,1.40809777555731,PARD6G-AS1
-2.21931444767327,0.259533729075784,-4.0891722384088,0.00439589529872342,0.0498995016717811,-1.6196144451481,100130539,Down,1.30190379149638,LINC02881
-1.26899267024541,1.90098848187841,-2.45975408190302,0.042694939477644,0.15398940921442,-3.94002583294321,100130557,NS,0.812509147201857,NFYC-AS1
